time,facility,tier,date,g1,g1_label,g2,g2_label,g3,g3_label,tot_infractions,tot_g_infractions,orig_shu_days
1017,Upstate,3,2022-09-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,3,3.0,30
925,Upstate,3,2022-09-08,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,,,2,2.0,90
2115,Washington,3,2022-09-08,113.10, WEAPON ,,,,,1,1.0,90
1950,Wende,3,2022-09-08,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,82
1445,Wende,3,2022-09-08,113.10, WEAPON ,105.13, GANGS ,113.23, CONTRABAND ,4,4.0,180
1046,Wyoming,3,2022-09-08,114.10, SMUGGLING ,113.34, DRUG USE ,180.10, FACIL VISITING ,6,6.0,90
1126,Wyoming,3,2022-09-08,114.10, SMUGGLING ,113.33, DRUG POSSES ,113.23, CONTRABAND ,3,3.0,60
1240,Albion,3,2022-09-09,102.10, THREATS ,106.10, DIRECT ORDER ,181.10, HEARING DISP ,10,8.0,40
2140,Albion,3,2022-09-09,104.11, VIOLENT CONDUCT ,116.13, VANDAL/STEALING ,104.13, CREATE DISTURB ,4,4.0,10
1610,Altona,3,2022-09-09,113.10, WEAPON ,113.23, CONTRABAND ,113.11, ALTERED ITEM ,3,3.0,45
1058,Attica,3,2022-09-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,5.0,59
1058,Attica,3,2022-09-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,7,7.0,210
2020,Auburn,3,2022-09-09,106.10, DIRECT ORDER ,101.20, LEWD CONDUCT ,107.10, INTERFERENCE ,4,4.0,90
1200,Bare Hill,3,2022-09-09,114.10, SMUGGLING ,113.33, DRUG POSSES ,180.12, FACIL PACKAGES ,6,6.0,85
1015,Clinton,3,2022-09-09,118.22, UNHYGIENIC ACT ,180.11, FACIL CORRESPOND ,,,2,2.0,4
730,Collins,3,2022-09-09,113.10, WEAPON ,,,,,1,1.0,30
1115,Coxsackie,3,2022-09-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,5,5.0,120
1115,Coxsackie,3,2022-09-09,100.11, ASSAULT ON STAFF ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,3,3.0,270
1606,Elmira,3,2022-09-09,114.10, SMUGGLING ,113.34, DRUG USE ,180.10, FACIL VISITING ,5,5.0,200
812,Elmira,3,2022-09-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,3.0,60
812,Elmira,3,2022-09-09,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,60
835,Elmira,3,2022-09-09,113.10, WEAPON ,,,,,1,1.0,90
812,Elmira,3,2022-09-09,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,40
812,Elmira,3,2022-09-09,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,180
812,Elmira,3,2022-09-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,120
1330,Five Points,3,2022-09-09,102.10, THREATS ,106.10, DIRECT ORDER ,106.10, DIRECT ORDER ,9,9.0,120
1800,Five Points,3,2022-09-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,6.0,60
1800,Five Points,3,2022-09-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,6.0,180
1800,Five Points,3,2022-09-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,6.0,110
1045,Great Meadow,3,2022-09-09,118.22, UNHYGIENIC ACT ,102.10, THREATS ,101.20, LEWD CONDUCT ,4,3.0,60
805,Great Meadow,3,2022-09-09,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,,,2,2.0,180
930,Great Meadow,3,2022-09-09,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,90
600,Greene,3,2022-09-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,4,4.0,45
600,Greene,3,2022-09-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,4,4.0,60
1030,Groveland,3,2022-09-09,113.33, DRUG POSSES ,113.34, DRUG USE ,113.23, CONTRABAND ,3,3.0,120
1445,Groveland,3,2022-09-09,101.20, LEWD CONDUCT ,104.13, CREATE DISTURB ,107.11, HARASSMENT ,3,3.0,30
1845,Groveland,3,2022-09-09,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,107.11, HARASSMENT ,3,3.0,120
1900,Mid-State,3,2022-09-09,107.10, INTERFERENCE ,,,,,3,1.0,15
1320,Mohawk,3,2022-09-09,113.10, WEAPON ,,,,,1,1.0,70
1205,Otisville,3,2022-09-09,114.10, SMUGGLING ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,6,5.0,90
1145,Sing Sing,3,2022-09-09,113.23, CONTRABAND ,,,,,1,1.0,54
1150,Sing Sing,3,2022-09-09,113.10, WEAPON ,113.23, CONTRABAND ,,,2,2.0,193
306,Upstate,3,2022-09-09,102.10, THREATS ,102.10, THREATS ,107.10, INTERFERENCE ,12,8.0,60
905,Upstate,3,2022-09-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
905,Upstate,3,2022-09-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1319,Upstate,3,2022-09-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
1321,Upstate,3,2022-09-09,100.11, ASSAULT ON STAFF ,100.13, FIGHTING ,102.10, THREATS ,11,10.0,120
1600,Wende,3,2022-09-09,102.10, THREATS ,101.20, LEWD CONDUCT ,107.10, INTERFERENCE ,5,5.0,85
1830,Wende,3,2022-09-09,113.10, WEAPON ,113.15, UNAUTH EXCHANGE ,,,3,2.0,89
1140,Albion,3,2022-09-10,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,3,3.0,45
2150,Attica,3,2022-09-10,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,5.0,149
2150,Attica,3,2022-09-10,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,5.0,210
1430,Auburn,3,2022-09-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,89
1430,Auburn,3,2022-09-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,75
1140,Auburn,3,2022-09-10,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,6,4.0,180
940,Auburn,3,2022-09-10,113.10, WEAPON ,,,,,1,1.0,90
1642,Clinton,3,2022-09-10,105.13, GANGS ,,,,,1,1.0,30
1110,Clinton,3,2022-09-10,113.10, WEAPON ,114.10, SMUGGLING ,,,3,2.0,300
1125,Clinton,3,2022-09-10,105.13, GANGS ,,,,,1,1.0,150
630,Clinton,3,2022-09-10,114.10, SMUGGLING ,,,,,2,1.0,60
1215,Elmira,3,2022-09-10,100.11, ASSAULT ON STAFF ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,6,6.0,450
2215,Elmira,3,2022-09-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,7,7.0,30
2035,Franklin,3,2022-09-10,102.10, THREATS ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,7,4.0,24
900,Great Meadow,3,2022-09-10,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,4,3.0,363
1340,Great Meadow,3,2022-09-10,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,5,5.0,120
755,Great Meadow,3,2022-09-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,104.13, CREATE DISTURB ,4,4.0,7
755,Great Meadow,3,2022-09-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,104.13, CREATE DISTURB ,4,4.0,7
1115,Greene,3,2022-09-10,118.22, UNHYGIENIC ACT ,102.10, THREATS ,104.11, VIOLENT CONDUCT ,7,7.0,300
1205,Marcy,3,2022-09-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,120
1250,Marcy,3,2022-09-10,113.10, WEAPON ,113.11, ALTERED ITEM ,,,2,2.0,123
1720,Mid-State,3,2022-09-10,108.10, ESCAPE ,106.10, DIRECT ORDER ,,,2,2.0,196
950,Mohawk,3,2022-09-10,102.10, THREATS ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,4,4.0,120
1250,Riverview,3,2022-09-10,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,5,5.0,90
1350,Upstate,3,2022-09-10,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,100
35,Upstate,3,2022-09-10,101.10, SEX OFFENSE ,101.20, LEWD CONDUCT ,107.11, HARASSMENT ,4,4.0,75
1515,Wende,3,2022-09-10,102.10, THREATS ,,,,,2,1.0,75
1730,Wende,3,2022-09-10,100.10, ASSAULT ON INCAR INDIV ,102.10, THREATS ,106.10, DIRECT ORDER ,5,5.0,45
1535,Auburn,3,2022-09-11,113.10, WEAPON ,114.10, SMUGGLING ,106.10, DIRECT ORDER ,3,3.0,90
1750,Bare Hill,3,2022-09-11,102.10, THREATS ,103.10, BRIBERY/EXTORTION ,,,2,2.0,30
1840,Cayuga,3,2022-09-11,118.22, UNHYGIENIC ACT ,107.10, INTERFERENCE ,,,2,2.0,45
1320,Cayuga,3,2022-09-11,104.11, VIOLENT CONDUCT ,112.22, OBSTRUCT VISIB ,,,2,2.0,60
1145,Clinton,3,2022-09-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,90
1145,Clinton,3,2022-09-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,120
1150,Clinton,3,2022-09-11,113.10, WEAPON ,114.10, SMUGGLING ,,,2,2.0,200
1310,Fishkill,3,2022-09-11,118.22, UNHYGIENIC ACT ,102.10, THREATS ,104.11, VIOLENT CONDUCT ,5,4.0,35
825,Five Points,3,2022-09-11,113.10, WEAPON ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,6,6.0,365
2105,Five Points,3,2022-09-11,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,5,5.0,45
825,Five Points,3,2022-09-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,120
2010,Great Meadow,3,2022-09-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,90
1912,Great Meadow,3,2022-09-11,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,,,3,2.0,15
1910,Great Meadow,3,2022-09-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1205,Great Meadow,3,2022-09-11,100.11, ASSAULT ON STAFF ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,8,7.0,365
745,Great Meadow,3,2022-09-11,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,6.0,365
1912,Great Meadow,3,2022-09-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
2010,Great Meadow,3,2022-09-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,4,3.0,15
1912,Great Meadow,3,2022-09-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
2121,Greene,3,2022-09-11,100.11, ASSAULT ON STAFF ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,3,3.0,60
1120,Greene,3,2022-09-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,6,2.0,15
1120,Greene,3,2022-09-11,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,6.0,90
2320,Marcy,3,2022-09-11,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,6,6.0,60
1725,Marcy,3,2022-09-11,113.10, WEAPON ,114.10, SMUGGLING ,113.23, CONTRABAND ,4,4.0,180
1000,Mid-State,3,2022-09-11,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,,,2,2.0,10
1740,Mid-State,3,2022-09-11,104.11, VIOLENT CONDUCT ,,,,,3,1.0,10
1245,Upstate,3,2022-09-11,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,,,2,2.0,30
2246,Washington,3,2022-09-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,90
1845,Cape Vincent,3,2022-09-12,104.11, VIOLENT CONDUCT ,114.10, SMUGGLING ,115.10, SEARCH/FRISK ,5,5.0,90
1145,Cayuga,3,2022-09-12,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,107.10, INTERFERENCE ,3,3.0,180
1915,Clinton,3,2022-09-12,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,7,6.0,281
1915,Clinton,3,2022-09-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,4,2.0,90
1915,Clinton,3,2022-09-12,100.13, FIGHTING ,,,,,3,1.0,4
1640,Coxsackie,3,2022-09-12,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
1238,Fishkill,3,2022-09-12,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,106.10, DIRECT ORDER ,5,3.0,180
1815,Five Points,3,2022-09-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1725,Gouverneur,3,2022-09-12,102.10, THREATS ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,4,4.0,90
1305,Great Meadow,3,2022-09-12,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,365
1517,Green Haven,3,2022-09-12,113.10, WEAPON ,114.10, SMUGGLING ,,,3,2.0,159
900,Groveland,3,2022-09-12,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,90
1610,Mohawk,3,2022-09-12,102.10, THREATS ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,5,5.0,62
1019,Riverview,3,2022-09-12,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,114.10, SMUGGLING ,6,6.0,119
2000,Shawangunk,3,2022-09-12,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,5.0,120
1850,Upstate,3,2022-09-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,4.0,90
715,Upstate,3,2022-09-12,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,6,5.0,730
900,Upstate,3,2022-09-12,102.10, THREATS ,107.11, HARASSMENT ,,,3,2.0,60
1850,Upstate,3,2022-09-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,4.0,30
2048,Upstate,3,2022-09-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,3,2.0,50
1720,Washington,3,2022-09-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1445,Woodbourne,3,2022-09-12,113.10, WEAPON ,114.10, SMUGGLING ,113.23, CONTRABAND ,3,3.0,120
1515,Wyoming,3,2022-09-12,102.10, THREATS ,106.10, DIRECT ORDER ,109.12, MOVEMENT VIO ,3,3.0,60
825,Albion,3,2022-09-13,100.11, ASSAULT ON STAFF ,102.10, THREATS ,104.11, VIOLENT CONDUCT ,7,7.0,40
1815,Auburn,3,2022-09-13,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,,,2,2.0,75
1800,Auburn,3,2022-09-13,104.11, VIOLENT CONDUCT ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,4,4.0,65
720,Cape Vincent,3,2022-09-13,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,5,5.0,90
815,Cayuga,3,2022-09-13,102.10, THREATS ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,8,8.0,90
1230,Clinton,3,2022-09-13,118.22, UNHYGIENIC ACT ,,,,,2,1.0,60
1525,Clinton,3,2022-09-13,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,90
1015,Clinton,3,2022-09-13,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,270
1355,Clinton,3,2022-09-13,105.13, GANGS ,114.10, SMUGGLING ,113.23, CONTRABAND ,3,3.0,90
800,Collins,3,2022-09-13,104.12, DEMONSTRATION ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,4,4.0,30
900,Coxsackie,3,2022-09-13,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,120
1910,Elmira,3,2022-09-13,116.10, LOSS/DAMAGE PROP ,113.31, ALCOLHOL USE ,113.32, ALCOLHOL/DRUG DIST ,3,3.0,15
720,Elmira,3,2022-09-13,101.20, LEWD CONDUCT ,107.10, INTERFERENCE ,107.11, HARASSMENT ,3,3.0,60
2015,Elmira,3,2022-09-13,105.13, GANGS ,,,,,1,1.0,30
910,Fishkill,3,2022-09-13,102.10, THREATS ,106.10, DIRECT ORDER ,107.11, HARASSMENT ,6,3.0,90
1615,Franklin,3,2022-09-13,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,5,5.0,197
1820,Great Meadow,3,2022-09-13,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,4,4.0,120
940,Green Haven,3,2022-09-13,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,106.10, DIRECT ORDER ,6,6.0,90
1150,Green Haven,3,2022-09-13,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,5,4.0,52
813,Greene,3,2022-09-13,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,,,5,2.0,14
813,Greene,3,2022-09-13,100.10, ASSAULT ON INCAR INDIV ,100.10, ASSAULT ON INCAR INDIV ,100.11, ASSAULT ON STAFF ,14,14.0,120
1330,Marcy,3,2022-09-13,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,210
1130,Mid-State,3,2022-09-13,113.10, WEAPON ,116.10, LOSS/DAMAGE PROP ,113.11, ALTERED ITEM ,4,3.0,180
2315,Mid-State,3,2022-09-13,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,44
1740,Mohawk,3,2022-09-13,113.23, CONTRABAND ,,,,,4,1.0,15
1419,Orleans,3,2022-09-13,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,105.13, GANGS ,6,6.0,270
1419,Orleans,3,2022-09-13,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,105.13, GANGS ,5,5.0,270
1419,Orleans,3,2022-09-13,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,105.13, GANGS ,6,6.0,270
850,Sing Sing,3,2022-09-13,100.11, ASSAULT ON STAFF ,114.10, SMUGGLING ,115.10, SEARCH/FRISK ,5,5.0,60
943,Upstate,3,2022-09-13,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,4,4.0,90
1945,Upstate,3,2022-09-13,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,5,3.0,60
1225,Upstate,3,2022-09-13,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,3,3.0,30
1230,Upstate,3,2022-09-13,114.10, SMUGGLING ,121.11, UNAUTH CALL ,121.12, PHONE VIOLATION ,4,3.0,90
1225,Upstate,3,2022-09-13,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,3,3.0,60
1442,Upstate,3,2022-09-13,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,3,3.0,30
943,Upstate,3,2022-09-13,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,4,4.0,90
735,Upstate,3,2022-09-13,100.13, FIGHTING ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,3,3.0,14
1515,Upstate,3,2022-09-13,101.10, SEX OFFENSE ,106.10, DIRECT ORDER ,101.20, LEWD CONDUCT ,3,3.0,90
1230,Upstate,3,2022-09-13,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,3,3.0,60
1000,Upstate,3,2022-09-13,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,4,3.0,30
1345,Wyoming,3,2022-09-13,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,6.0,55
710,Altona,3,2022-09-14,102.10, THREATS ,,,,,3,1.0,29
1035,Attica,3,2022-09-14,102.10, THREATS ,106.10, DIRECT ORDER ,,,2,2.0,2
1630,Auburn,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,4.0,60
1630,Auburn,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,6.0,5
1620,Auburn,3,2022-09-14,118.22, UNHYGIENIC ACT ,107.10, INTERFERENCE ,107.11, HARASSMENT ,3,3.0,45
1325,Bare Hill,3,2022-09-14,113.10, WEAPON ,,,,,2,1.0,120
320,Bare Hill,3,2022-09-14,102.10, THREATS ,106.10, DIRECT ORDER ,109.12, MOVEMENT VIO ,3,3.0,29
2310,Bare Hill,3,2022-09-14,102.10, THREATS ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,4,4.0,40
910,Eastern,3,2022-09-14,102.10, THREATS ,106.10, DIRECT ORDER ,109.12, MOVEMENT VIO ,5,4.0,89
1545,Eastern,3,2022-09-14,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,6.0,60
945,Elmira,3,2022-09-14,102.10, THREATS ,104.11, VIOLENT CONDUCT ,,,2,2.0,120
1410,Elmira,3,2022-09-14,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,,,3,2.0,120
905,Fishkill,3,2022-09-14,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,9,6.0,87
1650,Five Points,3,2022-09-14,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,4,4.0,180
1657,Five Points,3,2022-09-14,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,4,4.0,120
1655,Franklin,3,2022-09-14,102.10, THREATS ,104.13, CREATE DISTURB ,122.10, SMOKING ,4,4.0,40
1320,Green Haven,3,2022-09-14,113.10, WEAPON ,,,,,2,1.0,256
900,Green Haven,3,2022-09-14,102.10, THREATS ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,6,5.0,58
1320,Greene,3,2022-09-14,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,60
2145,Greene,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,20
2145,Greene,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,12
2145,Greene,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,20
2145,Greene,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,20
730,Greene,3,2022-09-14,113.10, WEAPON ,113.11, ALTERED ITEM ,,,2,2.0,45
925,Groveland,3,2022-09-14,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,7,3.0,32
948,Marcy,3,2022-09-14,114.10, SMUGGLING ,113.23, CONTRABAND ,,,2,2.0,30
925,Marcy,3,2022-09-14,113.10, WEAPON ,113.23, CONTRABAND ,116.10, LOSS/DAMAGE PROP ,4,3.0,365
835,Marcy,3,2022-09-14,113.10, WEAPON ,113.23, CONTRABAND ,113.11, ALTERED ITEM ,3,3.0,180
830,Marcy,3,2022-09-14,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,300
400,Orleans,3,2022-09-14,114.10, SMUGGLING ,113.23, CONTRABAND ,113.31, ALCOLHOL USE ,3,3.0,45
1848,Ulster,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,2,2.0,15
1956,Upstate,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
1956,Upstate,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
1924,Woodbourne,3,2022-09-14,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,,,2,2.0,140
1022,Wyoming,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,4.0,90
1022,Wyoming,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,17
1022,Wyoming,3,2022-09-14,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,4.0,29
820,Albion,3,2022-09-15,102.10, THREATS ,106.10, DIRECT ORDER ,106.10, DIRECT ORDER ,16,15.0,49
830,Attica,3,2022-09-15,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,6.0,180
1400,Attica,3,2022-09-15,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,60
1615,Auburn,3,2022-09-15,113.10, WEAPON ,114.10, SMUGGLING ,,,2,2.0,102
1930,Auburn,3,2022-09-15,102.10, THREATS ,106.10, DIRECT ORDER ,109.12, MOVEMENT VIO ,3,3.0,60
